domain_id,domain,tld,domain_length,subdomain_count,hyphen_count,digit_count,contains_fifa_keyword,contains_ticket_keyword,contains_official_keyword,contains_stream_keyword,contains_reward_keyword,typosquat_distance_to_fifa,registrar,whois_age_days,is_privacy_protected,ssl_status,ssl_issuer,ssl_valid_days_remaining,ip_address,hosting_country,asn_provider,visual_similarity_score,phishing_probability,malware_signature_match,blacklist_source,social_media_mentions,osint_report_count,redirect_chain_length,has_payment_page,has_login_form,threat_type,risk_score,severity,status,recommended_action,detection_timestamp
DOM00085,fifaworldcup.world2026.shop,.shop,27,1,0,4,1,0,0,0,0,10,Name.com Inc,17,1,Self-Signed,Self-Signed,48,150.142.253.67,Ukraine,M247 Ltd,77.7,42.7,0,Internal OSINT,15,11,0,1,0,Malware Distribution,87,Critical,Blocked,"Block Domain, Notify Analysts",2026-04-10 02:16:20
DOM00086,flfa2026-watch26.org,.org,20,0,1,6,0,0,0,1,0,12,Dynadot LLC,112,0,Valid,Self-Signed,74,196.1.41.254,India,DigitalOcean LLC,44.8,68.0,0,URLhaus,9,2,0,0,0,Illegal Streaming,13,Low,Under Review,Monitor Domain,2026-04-06 19:15:22
DOM00087,fifa.broadcast26.fit,.fit,20,1,0,2,1,0,0,1,0,9,Porkbun LLC,13,1,Valid,Let's Encrypt,48,222.144.76.71,Ukraine,Tencent Cloud,82.6,87.3,0,OpenPhish,25,8,4,1,1,Illegal Streaming,66,High,Pending Block,"Block Domain, Notify Analysts",2026-02-20 10:57:17
DOM00088,worldcup.watch.cam,.cam,18,1,0,0,1,0,0,1,0,10,PDR Ltd,72,0,Self-Signed,Not Applicable,36,73.202.235.77,Ukraine,Tencent Cloud,97.2,51.7,0,Google Safe Browsing,14,2,4,1,0,Illegal Streaming,67,High,Blocked,"Block Domain, Notify Analysts",2026-01-23 16:07:16
DOM00089,fifa2026giveaway.site,.site,21,0,0,4,1,0,0,0,1,12,OVH SAS,40,0,Valid,GlobalSign,79,125.160.87.23,United States,G-Core Labs,79.5,65.2,0,OpenPhish,15,9,2,0,1,Phishing,53,Medium,Notified,Flag for Manual Review,2026-06-06 06:35:07
DOM00090,fifa-score.info,.info,15,0,1,0,1,0,0,0,1,6,Google Domains,55,1,Valid,Let's Encrypt,44,36.142.77.3,Indonesia,Choopa LLC (Vultr),91.7,63.5,0,OpenPhish,2,9,0,1,1,Phishing,50,Medium,Under Review,Flag for Manual Review,2026-03-17 23:10:11
DOM00091,flfa2026.passes.net,.net,19,1,0,4,0,1,0,0,0,12,Namesilo LLC,100,0,Invalid,Self-Signed,0,219.194.96.221,Germany,Alibaba Cloud,64.3,54.7,0,Google Safe Browsing,23,5,2,1,1,Fake Ticketing,53,Medium,Notified,Flag for Manual Review,2026-02-19 06:55:29
DOM00092,wc202626.xyz,.xyz,12,0,0,6,1,0,0,0,0,8,Porkbun LLC,86,0,Self-Signed,GlobalSign,50,228.60.156.28,Germany,Contabo GmbH,72.9,85.7,1,Internal OSINT,23,7,0,1,1,Malware Distribution,76,High,Pending Block,"Block Domain, Notify Analysts",2026-06-13 16:59:53
DOM00093,worldcup.score2026.com,.com,22,1,0,4,1,0,0,0,1,14,PDR Ltd,113,1,Invalid,Not Applicable,0,9.7.76.105,Vietnam,Hetzner Online GmbH,83.1,77.3,0,OpenPhish,17,9,0,1,0,Phishing,55,Medium,Notified,Flag for Manual Review,2026-03-09 00:10:38
DOM00094,fifa-bonus.club,.club,15,0,1,0,1,0,0,0,1,6,NameCheap Inc,71,1,Invalid,Self-Signed,0,204.150.148.219,India,Contabo GmbH,71.0,42.8,0,Google Safe Browsing,18,7,2,0,0,Phishing,47,Medium,Notified,Flag for Manual Review,2026-04-17 12:34:06
DOM00095,worldcuptickets.live,.live,20,0,0,0,1,1,0,1,0,11,Dynadot LLC,26,0,Expired,GlobalSign,0,9.89.117.48,Vietnam,OVH SAS,55.9,76.2,1,OpenPhish,7,0,0,0,0,Fake Ticketing,81,High,Notified,"Block Domain, Notify Analysts",2026-04-27 17:26:52
DOM00096,fifa2026-verified.help,.help,22,0,1,4,1,0,1,0,0,12,Namesilo LLC,98,1,Valid,DigiCert,60,193.64.22.84,India,Choopa LLC (Vultr),77.4,41.3,0,Google Safe Browsing,24,3,2,1,0,Brand Impersonation,29,Low,Monitor,Monitor Domain,2026-04-29 14:00:15
DOM00097,fwc2026-bonus26.info,.info,20,0,1,6,1,0,0,0,1,13,Name.com Inc,108,1,Self-Signed,Let's Encrypt,62,79.169.212.182,Vietnam,G-Core Labs,31.6,91.5,0,PhishTank,6,0,2,0,0,Phishing,35,Medium,Notified,Flag for Manual Review,2026-06-16 19:45:53
DOM00098,coca-cola.com,.com,13,0,1,0,0,0,0,0,0,8,GoDaddy.com LLC,3840,0,Valid,GlobalSign,177,195.177.100.202,Germany,G-Core Labs,5.9,4.6,0,,3,0,0,1,1,Legitimate,9,Low,Not Flagged,No Action Needed,2026-06-26 18:29:25
DOM00099,wc2026-bonus.org,.org,16,0,1,4,1,0,0,0,1,11,PDR Ltd,88,0,Self-Signed,Self-Signed,9,99.222.106.237,Mexico,Choopa LLC (Vultr),77.0,52.7,1,URLhaus,15,8,1,1,1,Phishing,75,High,Notified,"Block Domain, Notify Analysts",2026-01-27 19:50:50
DOM00100,fifa.gift26.info,.info,16,1,0,2,1,0,0,0,1,7,Name.com Inc,29,1,Valid,Let's Encrypt,6,65.160.6.221,Netherlands,Contabo GmbH,84.0,62.7,0,Google Safe Browsing,16,2,0,1,0,Phishing,65,High,Notified,"Block Domain, Notify Analysts",2026-02-10 09:46:46
DOM00101,fifa2026.gift.net,.net,17,1,0,4,1,0,0,0,1,9,PDR Ltd,104,1,Expired,Self-Signed,0,130.85.238.11,Vietnam,Amazon AWS,77.3,57.1,0,Google Safe Browsing,25,11,0,1,1,Phishing,60,Medium,Notified,Flag for Manual Review,2026-05-09 17:42:33
DOM00102,fwc2026.bonus.help,.help,18,1,0,4,1,0,0,0,1,11,Tucows Domains,4,1,Expired,Sectigo,0,142.4.40.250,Vietnam,DigitalOcean LLC,23.3,52.7,0,PhishTank,18,0,2,1,1,Phishing,77,High,Blocked,"Block Domain, Notify Analysts",2026-05-21 03:47:52
DOM00103,fifa.live.info,.info,14,1,0,0,1,0,0,1,0,5,Porkbun LLC,83,1,Invalid,DigiCert,0,238.136.111.135,Netherlands,Amazon AWS,91.9,94.0,1,OpenPhish,21,8,4,1,0,Illegal Streaming,67,High,Pending Block,"Block Domain, Notify Analysts",2026-05-14 21:11:36
DOM00104,worldcupa-gift2027.click,.click,24,0,1,4,1,0,0,0,1,14,NameCheap Inc,112,0,Self-Signed,Let's Encrypt,60,204.150.139.74,Brazil,Choopa LLC (Vultr),21.7,83.5,1,OpenPhish,2,9,0,1,1,Phishing,59,Medium,Under Review,Flag for Manual Review,2026-06-12 07:08:04
DOM00105,fwc2026official.sale,.sale,20,0,0,4,1,0,1,0,0,12,PDR Ltd,38,1,Invalid,Sectigo,0,179.174.48.148,Brazil,OVH SAS,64.7,82.2,0,OpenPhish,13,11,4,1,0,Brand Impersonation,70,High,Pending Block,"Block Domain, Notify Analysts",2026-06-17 17:33:06
DOM00106,worldcup.club.online,.online,20,1,0,0,1,0,0,0,0,9,Porkbun LLC,113,0,Self-Signed,GlobalSign,69,99.111.120.228,United States,Contabo GmbH,89.8,84.7,0,URLhaus,8,7,2,1,1,Malware Distribution,57,Medium,Notified,Flag for Manual Review,2026-01-02 06:38:12
DOM00107,fifa-verified2026.site,.site,22,0,1,4,1,0,1,0,0,11,Dynadot LLC,95,0,Valid,Not Applicable,24,228.217.39.163,China,Contabo GmbH,69.4,56.7,0,PhishTank,15,6,3,1,1,Brand Impersonation,32,Medium,Notified,Flag for Manual Review,2026-05-17 06:12:42
DOM00108,worldcupauthorised.buzz,.buzz,23,0,0,0,1,0,1,0,0,14,Porkbun LLC,111,1,Self-Signed,GlobalSign,42,216.221.33.218,Russia,OVH SAS,59.3,94.3,0,OpenPhish,25,5,3,1,1,Brand Impersonation,54,Medium,Notified,Flag for Manual Review,2026-05-21 08:03:21
DOM00109,worldcupaverified27.com,.com,23,0,0,2,1,0,1,0,0,15,Porkbun LLC,48,1,Valid,Let's Encrypt,61,24.248.119.198,Germany,Alibaba Cloud,50.5,94.8,0,PhishTank,5,7,4,1,1,Brand Impersonation,48,Medium,Under Review,Flag for Manual Review,2026-02-20 03:45:09
DOM00110,fifaworldcup.ticket.help,.help,24,1,0,0,1,1,0,0,0,7,Tucows Domains,83,0,Valid,Let's Encrypt,45,158.40.168.169,Netherlands,G-Core Labs,47.7,78.6,0,Internal OSINT,14,3,3,1,1,Fake Ticketing,40,Medium,Under Review,Flag for Manual Review,2026-04-27 00:16:58
DOM00111,fwc2026ticket.cam,.cam,17,0,0,4,1,1,0,0,0,11,Namesilo LLC,74,0,Self-Signed,Not Applicable,23,220.115.74.190,Brazil,DigitalOcean LLC,52.3,91.0,1,Google Safe Browsing,7,2,1,0,1,Fake Ticketing,70,High,Blocked,"Block Domain, Notify Analysts",2026-01-24 06:08:03
DOM00112,fwc2026.giveaway.top,.top,20,1,0,4,1,0,0,0,1,13,Porkbun LLC,17,1,Self-Signed,Self-Signed,15,186.58.253.203,India,Contabo GmbH,96.9,78.6,0,Internal OSINT,8,10,2,1,1,Phishing,84,High,Pending Block,"Block Domain, Notify Analysts",2026-01-31 11:36:15
DOM00113,fifaticket.info,.info,15,0,0,0,1,1,0,0,0,6,Dynadot LLC,84,0,Self-Signed,Self-Signed,64,61.182.168.26,Russia,DigitalOcean LLC,68.0,60.1,0,URLhaus,17,8,4,1,1,Fake Ticketing,53,Medium,Under Review,Flag for Manual Review,2026-03-31 10:52:57
DOM00114,fwc2026.live.cam,.cam,16,1,0,4,1,0,0,1,0,10,PDR Ltd,84,0,Invalid,DigiCert,0,7.233.43.142,Russia,Tencent Cloud,23.1,40.2,0,URLhaus,13,12,3,1,1,Illegal Streaming,54,Medium,Under Review,Flag for Manual Review,2026-05-18 19:09:40
DOM00115,fifa2026hub.org,.org,15,0,0,4,1,0,0,0,0,7,OVH SAS,83,1,Self-Signed,Self-Signed,59,203.234.208.68,India,Amazon AWS,73.3,72.3,0,OpenPhish,7,10,2,1,0,Malware Distribution,58,Medium,Notified,Flag for Manual Review,2026-02-08 20:35:27
DOM00116,fifa-reservation2027.help,.help,25,0,1,4,1,1,0,0,0,15,OVH SAS,13,1,Invalid,Not Applicable,0,168.64.145.175,Indonesia,Alibaba Cloud,75.8,61.6,0,URLhaus,19,3,1,1,0,Fake Ticketing,88,Critical,Pending Block,"Block Domain, Notify Analysts",2026-05-04 09:55:18
DOM00117,fifa2026-reservation26.sale,.sale,27,0,1,6,1,1,0,0,0,17,GoDaddy.com LLC,9,1,Valid,Not Applicable,51,121.145.149.185,Brazil,OVH SAS,60.6,94.5,0,OpenPhish,6,8,3,1,1,Fake Ticketing,60,Medium,Under Review,Flag for Manual Review,2026-04-25 17:33:40
DOM00118,fwc2026-verified.org,.org,20,0,1,4,1,0,1,0,0,13,NameCheap Inc,24,1,Valid,DigiCert,36,230.212.66.98,Mexico,Alibaba Cloud,37.5,68.8,0,URLhaus,23,5,0,1,1,Brand Impersonation,61,High,Notified,"Block Domain, Notify Analysts",2026-02-20 10:50:08
DOM00119,fwc2026.booking26.help,.help,22,1,0,6,1,1,0,0,0,15,Dynadot LLC,61,1,Expired,Not Applicable,0,34.178.253.3,Germany,DigitalOcean LLC,68.3,92.3,0,Google Safe Browsing,7,12,2,1,0,Fake Ticketing,51,Medium,Under Review,Flag for Manual Review,2026-02-13 09:41:52
DOM00120,wc2026freetv2027.buzz,.buzz,21,0,0,8,1,0,0,1,0,15,Tucows Domains,7,0,Self-Signed,Sectigo,67,26.128.214.98,Indonesia,Tencent Cloud,20.5,65.0,0,URLhaus,6,2,1,1,1,Illegal Streaming,82,High,Blocked,"Block Domain, Notify Analysts",2026-02-26 10:59:14
DOM00121,wc2026tickets.fit,.fit,17,0,0,4,1,1,0,0,0,12,Porkbun LLC,33,0,Self-Signed,Let's Encrypt,70,24.67.93.243,Netherlands,Amazon AWS,32.4,48.1,1,OpenPhish,17,8,2,0,0,Fake Ticketing,69,High,Pending Block,"Block Domain, Notify Analysts",2026-05-21 14:38:17
DOM00122,worldcup-live.fit,.fit,17,0,1,0,1,0,0,1,0,9,Name.com Inc,76,1,Self-Signed,Not Applicable,64,13.176.227.251,Ukraine,Contabo GmbH,97.9,76.2,0,Google Safe Browsing,5,10,2,1,1,Illegal Streaming,64,High,Blocked,"Block Domain, Notify Analysts",2026-03-22 17:33:09
DOM00123,fifa-giveaway27.net,.net,19,0,1,2,1,0,0,0,1,11,Namesilo LLC,46,0,Expired,Not Applicable,0,155.97.71.142,Netherlands,Tencent Cloud,49.3,84.2,0,URLhaus,18,12,1,1,0,Phishing,51,Medium,Under Review,Flag for Manual Review,2026-03-03 12:18:01
DOM00124,wc2026-bonus2027.fit,.fit,20,0,1,8,1,0,0,0,1,15,Tucows Domains,109,1,Valid,Sectigo,78,150.215.181.177,Netherlands,OVH SAS,42.1,75.6,0,PhishTank,13,10,0,1,0,Phishing,32,Medium,Notified,Flag for Manual Review,2026-04-07 15:33:44
DOM00125,qatarairways.com,.com,16,0,0,0,0,0,0,0,0,10,OVH SAS,2340,0,Valid,DigiCert,131,77.66.212.198,Netherlands,Contabo GmbH,1.6,8.7,0,,3,0,0,1,0,Legitimate,7,Low,Not Flagged,No Action Needed,2026-01-29 20:32:24
DOM00126,stubhub.com,.com,11,0,0,0,0,0,0,0,0,7,NameCheap Inc,8109,0,Valid,GlobalSign,352,80.157.34.17,Mexico,Tencent Cloud,9.7,3.7,0,,2,0,0,0,1,Legitimate,4,Low,Not Flagged,No Action Needed,2026-05-14 17:55:18
DOM00127,worldcup-ticket.online,.online,22,0,1,0,1,1,0,0,0,11,GoDaddy.com LLC,50,1,Invalid,Sectigo,0,160.210.160.83,United States,Alibaba Cloud,53.5,61.8,0,Internal OSINT,14,4,4,0,1,Fake Ticketing,61,High,Pending Block,"Block Domain, Notify Analysts",2026-03-30 20:17:06
DOM00128,worldcup.bonus.net,.net,18,1,0,0,1,0,0,0,1,10,GoDaddy.com LLC,8,0,Invalid,DigiCert,0,5.123.235.236,India,Alibaba Cloud,41.2,62.5,0,OpenPhish,23,8,3,0,1,Phishing,73,High,Pending Block,"Block Domain, Notify Analysts",2026-06-01 12:12:54
DOM00129,fifa2026-score.click,.click,20,0,1,4,1,0,0,0,1,9,NameCheap Inc,81,1,Invalid,GlobalSign,0,79.220.251.149,Germany,Choopa LLC (Vultr),42.5,57.8,1,Internal OSINT,7,1,3,0,1,Phishing,56,Medium,Under Review,Flag for Manual Review,2026-02-06 04:49:58
DOM00130,fifaworldcup-verified26.shop,.shop,28,0,1,2,1,0,1,0,0,11,GoDaddy.com LLC,57,1,Invalid,Sectigo,0,131.62.123.164,Netherlands,Choopa LLC (Vultr),79.3,62.6,0,PhishTank,22,2,1,0,1,Brand Impersonation,66,High,Pending Block,"Block Domain, Notify Analysts",2026-04-08 23:38:46
DOM00131,stubhub.com,.com,11,0,0,0,0,0,0,0,0,7,Google Domains,1533,0,Valid,GlobalSign,63,23.180.31.71,China,G-Core Labs,9.5,7.4,0,,1,0,0,1,0,Legitimate,4,Low,Not Flagged,No Action Needed,2026-06-17 17:40:11
DOM00132,wanda-group.com,.com,15,0,1,0,0,0,0,0,0,9,Name.com Inc,3694,0,Valid,Sectigo,146,104.30.16.241,China,DigitalOcean LLC,1.6,8.3,0,,2,0,0,0,1,Legitimate,5,Low,Not Flagged,No Action Needed,2026-02-24 03:06:01
DOM00133,worldcup.gift.click,.click,19,1,0,0,1,0,0,0,1,9,GoDaddy.com LLC,111,1,Self-Signed,Self-Signed,47,231.137.126.230,India,Tencent Cloud,30.8,97.9,1,OpenPhish,5,2,0,0,0,Phishing,64,High,Notified,"Block Domain, Notify Analysts",2026-04-24 18:29:53
DOM00134,fwc2026.passes.click,.click,20,1,0,4,1,1,0,0,0,12,GoDaddy.com LLC,25,0,Invalid,Not Applicable,0,47.228.147.154,Russia,Amazon AWS,67.0,70.1,1,Internal OSINT,21,11,0,1,1,Fake Ticketing,94,Critical,Pending Block,"Block Domain, Notify Analysts",2026-05-25 13:23:10
DOM00135,worldcupa.score.sale,.sale,20,1,0,0,1,0,0,0,1,11,Tucows Domains,83,1,Invalid,Self-Signed,0,36.253.171.109,Ukraine,Tencent Cloud,90.3,74.4,1,OpenPhish,8,10,3,1,0,Phishing,76,High,Notified,"Block Domain, Notify Analysts",2026-06-16 19:51:19
DOM00136,wc2026.live.xyz,.xyz,15,1,0,4,1,0,0,1,0,10,Name.com Inc,85,1,Valid,GlobalSign,54,153.115.24.54,Netherlands,G-Core Labs,88.9,54.9,0,PhishTank,3,1,2,0,0,Illegal Streaming,36,Medium,Under Review,Flag for Manual Review,2026-01-14 07:08:08
DOM00137,wc2026a-gift.live,.live,17,0,1,4,1,0,0,1,1,10,Porkbun LLC,64,0,Self-Signed,Let's Encrypt,4,62.111.86.57,India,G-Core Labs,57.6,59.3,0,URLhaus,11,6,3,0,1,Phishing,50,Medium,Under Review,Flag for Manual Review,2026-02-12 03:58:46
DOM00138,worldcup.bonus.club,.club,19,1,0,0,1,0,0,0,1,10,Name.com Inc,31,1,Invalid,Self-Signed,0,172.40.230.179,Mexico,M247 Ltd,56.3,41.6,0,OpenPhish,25,7,1,0,0,Phishing,51,Medium,Under Review,Flag for Manual Review,2026-02-16 21:16:36
DOM00139,fifa.ticket26.fit,.fit,17,1,0,2,1,1,0,0,0,9,Dynadot LLC,116,0,Self-Signed,Self-Signed,14,192.162.165.121,Vietnam,M247 Ltd,60.5,70.8,0,Internal OSINT,17,11,4,1,1,Fake Ticketing,64,High,Pending Block,"Block Domain, Notify Analysts",2026-05-10 11:38:50
DOM00140,fwc2026passes2027.org,.org,21,0,0,8,1,1,0,0,0,15,Tucows Domains,30,1,Valid,DigiCert,14,3.201.120.53,China,Choopa LLC (Vultr),40.2,64.0,0,Internal OSINT,23,11,0,0,1,Fake Ticketing,34,Medium,Under Review,Flag for Manual Review,2026-04-17 15:46:08
DOM00141,fifa2026.pass.com,.com,17,1,0,4,1,0,0,0,0,9,Porkbun LLC,5,0,Valid,Not Applicable,25,140.197.162.142,Indonesia,Hetzner Online GmbH,42.1,81.9,0,Internal OSINT,4,10,2,1,1,Malware Distribution,63,High,Pending Block,"Block Domain, Notify Analysts",2026-03-19 03:25:11
DOM00142,fifa-store.info,.info,15,0,1,0,1,0,0,0,0,6,GoDaddy.com LLC,120,1,Self-Signed,Sectigo,66,225.207.156.115,Netherlands,Amazon AWS,79.0,68.7,1,PhishTank,10,9,0,1,1,Malware Distribution,68,High,Notified,"Block Domain, Notify Analysts",2026-02-02 11:27:05
DOM00143,fifastream26.fit,.fit,16,0,0,2,1,0,0,1,0,7,GoDaddy.com LLC,12,1,Expired,Sectigo,0,184.50.242.192,Ukraine,Hetzner Online GmbH,39.8,70.1,0,PhishTank,1,12,0,0,1,Illegal Streaming,77,High,Pending Block,"Block Domain, Notify Analysts",2026-02-25 15:56:57
DOM00144,flfazone2027.top,.top,16,0,0,4,0,0,0,0,0,8,NameCheap Inc,71,1,Valid,DigiCert,46,31.248.130.15,Brazil,Choopa LLC (Vultr),66.9,66.7,0,Internal OSINT,18,7,2,1,1,Malware Distribution,34,Medium,Under Review,Flag for Manual Review,2026-03-31 01:07:02
DOM00145,worldcup-verified2027.net,.net,25,0,1,4,1,0,1,0,0,17,Dynadot LLC,57,0,Self-Signed,Sectigo,2,166.30.250.35,United States,Contabo GmbH,64.1,83.7,0,Google Safe Browsing,19,5,4,1,1,Brand Impersonation,74,High,Notified,"Block Domain, Notify Analysts",2026-06-15 08:04:05
DOM00146,fwc2026.ticket.top,.top,18,1,0,4,1,1,0,0,0,12,Dynadot LLC,53,0,Expired,GlobalSign,0,177.60.130.142,Brazil,Hetzner Online GmbH,57.3,95.4,1,Google Safe Browsing,22,11,3,0,1,Fake Ticketing,74,High,Blocked,"Block Domain, Notify Analysts",2026-05-05 06:00:03
DOM00147,wc2026.bonus.com,.com,16,1,0,4,1,0,0,0,1,11,Google Domains,44,1,Invalid,Self-Signed,0,129.195.145.251,Germany,DigitalOcean LLC,55.0,70.6,0,OpenPhish,5,3,0,0,1,Phishing,67,High,Blocked,"Block Domain, Notify Analysts",2026-05-06 14:42:24
DOM00148,fwc2026.store2027.org,.org,21,1,0,8,1,0,0,0,0,14,Porkbun LLC,115,0,Expired,DigiCert,0,147.35.8.42,Brazil,Contabo GmbH,29.8,47.8,0,OpenPhish,14,8,0,1,1,Malware Distribution,56,Medium,Notified,Flag for Manual Review,2026-05-14 20:36:55
DOM00149,fwc2026-verified.club,.club,21,0,1,4,1,0,1,0,0,13,OVH SAS,16,1,Self-Signed,Sectigo,41,17.76.19.26,Ukraine,DigitalOcean LLC,82.1,57.9,0,OpenPhish,9,12,3,1,1,Brand Impersonation,78,High,Blocked,"Block Domain, Notify Analysts",2026-06-06 15:05:46
DOM00150,fwc2026freetv.cam,.cam,17,0,0,4,1,0,0,1,0,11,NameCheap Inc,76,0,Invalid,DigiCert,0,71.19.143.151,Ukraine,Alibaba Cloud,96.0,83.3,0,URLhaus,12,7,0,1,1,Illegal Streaming,69,High,Pending Block,"Block Domain, Notify Analysts",2026-02-09 06:53:25
DOM00151,wc2026-stream.info,.info,18,0,1,4,1,0,0,1,0,12,NameCheap Inc,81,0,Self-Signed,Let's Encrypt,6,30.123.13.16,Romania,M247 Ltd,46.3,75.8,0,PhishTank,9,0,2,1,0,Illegal Streaming,46,Medium,Notified,Flag for Manual Review,2026-05-18 18:55:51
DOM00152,adidas.com,.com,10,0,0,0,0,0,0,0,0,4,Google Domains,6780,0,Valid,GlobalSign,214,191.86.67.221,United States,M247 Ltd,2.5,2.9,0,,0,0,0,1,0,Legitimate,12,Low,Not Flagged,No Action Needed,2026-06-26 08:36:39
DOM00153,worldcupbooking26.sale,.sale,22,0,0,2,1,1,0,0,0,13,PDR Ltd,101,0,Self-Signed,Self-Signed,53,219.93.7.77,Germany,Choopa LLC (Vultr),62.5,86.2,0,Internal OSINT,23,10,0,1,0,Fake Ticketing,55,Medium,Under Review,Flag for Manual Review,2026-04-13 20:37:59
DOM00154,fifascore.top,.top,13,0,0,0,1,0,0,0,1,5,NameCheap Inc,94,1,Invalid,GlobalSign,0,21.197.57.177,United States,Hetzner Online GmbH,82.7,80.0,0,URLhaus,17,12,2,1,0,Phishing,57,Medium,Under Review,Flag for Manual Review,2026-05-18 11:04:55
DOM00155,fwc2026.score2026.fit,.fit,21,1,0,8,1,0,0,0,1,14,OVH SAS,27,1,Valid,DigiCert,56,208.146.233.230,China,G-Core Labs,58.7,63.4,0,Google Safe Browsing,11,0,2,1,0,Phishing,57,Medium,Notified,Flag for Manual Review,2026-03-01 11:31:45
DOM00156,fifa2026-ticket.help,.help,20,0,1,4,1,1,0,0,0,10,Google Domains,83,1,Expired,GlobalSign,0,245.221.242.86,Romania,Amazon AWS,77.6,87.3,1,Google Safe Browsing,6,4,4,1,1,Fake Ticketing,82,High,Blocked,"Block Domain, Notify Analysts",2026-05-05 06:51:15
DOM00157,fifaworldcup.watch26.online,.online,27,1,0,2,1,0,0,1,0,8,NameCheap Inc,2,1,Invalid,Not Applicable,0,35.149.254.173,Romania,Contabo GmbH,23.1,72.3,1,OpenPhish,6,10,0,0,1,Illegal Streaming,91,Critical,Pending Block,"Block Domain, Notify Analysts",2026-06-30 16:47:02
DOM00158,fifa.official2026.net,.net,21,1,0,4,1,0,1,0,0,11,Dynadot LLC,31,1,Expired,DigiCert,0,146.102.154.21,Ukraine,Choopa LLC (Vultr),76.9,96.5,0,OpenPhish,4,8,4,1,1,Brand Impersonation,70,High,Pending Block,"Block Domain, Notify Analysts",2026-04-29 15:19:35
DOM00159,fwc2026.stream2026.online,.online,25,1,0,8,1,0,0,1,0,16,OVH SAS,19,1,Expired,GlobalSign,0,197.247.168.105,United States,Contabo GmbH,41.9,45.5,0,Google Safe Browsing,19,3,4,1,0,Illegal Streaming,73,High,Blocked,"Block Domain, Notify Analysts",2026-04-08 14:01:07
DOM00160,fifaworldcuppasses27.live,.live,25,0,0,2,1,1,0,1,0,8,Porkbun LLC,114,1,Valid,GlobalSign,37,7.189.215.240,Vietnam,Hetzner Online GmbH,85.2,88.9,0,Internal OSINT,4,12,3,1,0,Fake Ticketing,33,Medium,Under Review,Flag for Manual Review,2026-01-17 19:31:44
DOM00161,worldcupaticket.click,.click,21,0,0,0,1,1,0,0,0,11,PDR Ltd,88,0,Expired,Let's Encrypt,0,64.59.9.232,Romania,Amazon AWS,37.0,50.2,0,Internal OSINT,24,6,0,1,1,Fake Ticketing,44,Medium,Notified,Flag for Manual Review,2026-05-20 01:49:41
DOM00162,fifa-broadcast.info,.info,19,0,1,0,1,0,0,1,0,7,Dynadot LLC,75,1,Expired,Sectigo,0,102.215.149.238,Vietnam,DigitalOcean LLC,69.6,69.0,0,PhishTank,8,3,3,0,1,Illegal Streaming,59,Medium,Under Review,Flag for Manual Review,2026-05-06 18:07:27
DOM00163,fwc2026astore.info,.info,18,0,0,4,1,0,0,0,0,11,Namesilo LLC,49,0,Invalid,Not Applicable,0,105.116.53.146,Brazil,Alibaba Cloud,65.1,91.0,1,Internal OSINT,7,6,2,1,0,Malware Distribution,81,High,Pending Block,"Block Domain, Notify Analysts",2026-01-28 15:19:00
DOM00164,flfaworldcup-2626.club,.club,22,0,1,4,1,0,0,0,0,6,Tucows Domains,107,0,Self-Signed,GlobalSign,60,166.190.139.103,China,Contabo GmbH,89.3,95.0,1,URLhaus,11,2,3,0,1,Malware Distribution,69,High,Notified,"Block Domain, Notify Analysts",2026-01-05 14:10:33
DOM00165,fifaworldcupbonus2027.top,.top,25,0,0,4,1,0,0,0,1,9,Namesilo LLC,7,1,Invalid,GlobalSign,0,206.101.249.116,Ukraine,Hetzner Online GmbH,59.8,73.6,0,URLhaus,17,2,3,1,1,Phishing,89,Critical,Pending Block,"Block Domain, Notify Analysts",2026-04-11 05:27:14
DOM00166,fwc2026verified2027.live,.live,24,0,0,8,1,0,1,1,0,16,Dynadot LLC,60,1,Invalid,DigiCert,0,59.219.90.92,China,M247 Ltd,92.0,51.3,0,Google Safe Browsing,15,9,0,1,1,Brand Impersonation,58,Medium,Notified,Flag for Manual Review,2026-06-20 07:56:14
DOM00167,wc2026-live26.live,.live,18,0,1,6,1,0,0,1,0,12,Dynadot LLC,15,1,Self-Signed,Sectigo,61,253.37.60.25,Indonesia,OVH SAS,36.2,71.7,0,URLhaus,25,11,1,1,1,Illegal Streaming,75,High,Notified,"Block Domain, Notify Analysts",2026-02-17 00:42:47
DOM00168,wc2026a.store.net,.net,17,1,0,4,1,0,0,0,0,12,NameCheap Inc,15,1,Invalid,GlobalSign,0,30.201.72.238,United States,G-Core Labs,57.2,63.6,1,Internal OSINT,21,2,2,1,1,Malware Distribution,90,Critical,Blocked,"Block Domain, Notify Analysts",2026-02-19 08:45:30
DOM00169,flfa-pass2026.help,.help,18,0,1,4,0,0,0,0,0,10,Tucows Domains,50,1,Valid,GlobalSign,37,157.217.58.141,Indonesia,Alibaba Cloud,92.5,90.5,0,Internal OSINT,21,12,2,0,0,Malware Distribution,29,Low,Monitor,Monitor Domain,2026-02-10 04:32:48
DOM00170,wc2026authentic.help,.help,20,0,0,4,1,0,1,0,0,14,NameCheap Inc,113,1,Self-Signed,DigiCert,40,193.59.60.117,Mexico,DigitalOcean LLC,91.6,97.9,0,OpenPhish,16,9,4,0,1,Brand Impersonation,55,Medium,Notified,Flag for Manual Review,2026-04-18 10:01:20
